rank,symbol,name,style,expiration,dte,underlying_mark,entry_type,entry,probability_profit,expected_value_dollars,max_loss_dollars,max_profit_dollars,reward_to_risk,breakeven,required_move_pct,score,liquidity_score,implied_volatility
"1","TLT","TLT 9/4 81/82 Call Credit Spread","call_credit","2026-09-04","14","82.06","Credit","0.64","0.4297","5.75","36","64","1.78","81.64","-0.51","88.75","0.9177","0.18"
